"","...1","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"22236",22236,27005,"Pltano","02/11/2011 16:28","Alto (> 8 mts)",160,"Grande",-68.83541,-32.88677,3,"Parque O'Higgins",1531146,0,"medio"
"22237",22237,5431,"Morera","18/04/2011 12:33","Medio (4 - 8 mts)",60,"Mediano",-68.84279,-32.87943,1,"Parque Central",1655358,0,"bajo"
"22238",22238,45282,"Prunas","16/09/2011 09:57","Bajo (2 - 4 mts)",20,"Chico",-68.82451,-32.87134,4,"Cuarta Este <U+0041>rea Fundacional",1822016,1,"bajo"
"22239",22239,28662,"Morera","01/03/2011 11:31","Alto (> 8 mts)",200,"Grande",-68.8475,-32.89113,2,"Barrio Civico",2366816,0,"medio"
"22240",22240,42409,"Fresno europeo","28/09/2011 11:38","Alto (> 8 mts)",250,"Grande",-68.83251,-32.87532,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"alto"
"22241",22241,4456,"Morera","02/08/2011 09:37","Medio (4 - 8 mts)",70,"Grande",-68.8388,-32.86829,4,"Cuarta Oeste",1173333,0,"bajo"
"22242",22242,3225,"Paraiso","23/09/2011 09:19","Medio (4 - 8 mts)",105,"Grande",-68.82062,-32.87182,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22243",22243,1224,"Morera","29/11/2011 10:55","Bajo (2 - 4 mts)",50,"Mediano",-68.87687,-32.86586,8,"Aeroparque",2203365,0,"bajo"
"22244",22244,44150,"Fresno europeo","06/10/2011 16:17","Bajo (2 - 4 mts)",24,"Mediano",-68.83582,-32.87859,1,"Parque Central",1655358,0,"bajo"
"22245",22245,6653,"Pltano","12/05/2011 11:24","Alto (> 8 mts)",155,"Grande",-68.86035,-32.89199,5,"Residencial Sur",2423809,0,"medio"
"22246",22246,43713,"Pltano","11/10/2011 09:12","Alto (> 8 mts)",195,"Grande",-68.83242,-32.88365,3,"Parque O'Higgins",1531146,0,"medio"
"22247",22247,30887,"Olmo bola","16/02/2011 13:27","Alto (> 8 mts)",76,"Grande",-68.85406,-32.86538,6,"Residencial Norte",2694682,0,"bajo"
"22248",22248,22000,"Jacarand","27/05/2011 10:40","Medio (4 - 8 mts)",56,"Mediano",-68.85893,-32.89453,5,"Residencial Sur",2423809,1,"bajo"
"22249",22249,2779,"Fresno europeo","20/10/2011 15:57","Bajo (2 - 4 mts)",86,"Grande",-68.82975,-32.88148,3,"Parque O'Higgins",1531146,0,"bajo"
"22250",22250,41993,"Pltano","25/04/2011 13:50","Alto (> 8 mts)",199,"Grande",-68.83649,-32.87905,1,"Parque Central",1655358,0,"medio"
"22251",22251,34751,"Fresno americano","30/03/2011 12:42","Alto (> 8 mts)",37,"Mediano",-68.85029,-32.87844,6,"Residencial Norte",2694682,0,"bajo"
"22252",22252,23100,"Prunas","17/01/2011 16:05","Bajo (2 - 4 mts)",38,"Mediano",-68.84783,-32.9017,2,"Barrio Civico",2366816,0,"bajo"
"22253",22253,17195,"Morera","01/07/2011 10:58","Alto (> 8 mts)",190,"Grande",-68.83613,-32.86257,4,"Cuarta Oeste",1173333,1,"medio"
"22254",22254,40213,"Morera","14/04/2011 09:58","Alto (> 8 mts)",290,"Grande",-68.8467,-32.88304,1,"Parque Central",1655358,0,"alto"
"22255",22255,3055,"Fresno europeo","15/09/2011 14:17","Alto (> 8 mts)",178,"Grande",-68.82629,-32.87218,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22256",22256,7927,"Fresno europeo","18/02/2011 12:05","Muy bajo (1 - 2 mts)",10,"Chico",-68.84097,-32.88914,3,"Parque O'Higgins",1531146,0,"bajo"
"22257",22257,29047,"Morera","18/04/2011 12:17","Alto (> 8 mts)",195,"Grande",-68.84386,-32.88667,1,"Parque Central",1655358,1,"medio"
"22258",22258,48094,"Morera","29/09/2011 09:58","Medio (4 - 8 mts)",58,"Mediano",-68.82646,-32.86776,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"22259",22259,33006,"Morera","18/05/2011 12:23","Alto (> 8 mts)",180,"Grande",-68.85208,-32.88819,5,"Residencial Sur",2423809,0,"medio"
"22260",22260,18268,"Morera","04/08/2011 10:25","Alto (> 8 mts)",95,"Grande",-68.8394,-32.8697,4,"Cuarta Oeste",1173333,0,"bajo"
"22261",22261,47122,"Morera","20/09/2011 11:20","Alto (> 8 mts)",138,"Grande",-68.83294,-32.87383,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22262",22262,29972,"Fresno americano","28/04/2011 12:23","Alto (> 8 mts)",180,"Grande",-68.84195,-32.88673,1,"Parque Central",1655358,0,"medio"
"22263",22263,18302,"Morera","03/08/2011 09:33","Alto (> 8 mts)",210,"Grande",-68.83878,-32.86846,4,"Cuarta Oeste",1173333,0,"alto"
"22264",22264,32992,"Morera","19/05/2011 10:08","Alto (> 8 mts)",186,"Grande",-68.85227,-32.88742,5,"Residencial Sur",2423809,0,"medio"
"22265",22265,41970,"Fresno europeo","20/04/2011 13:49","Alto (> 8 mts)",137,"Grande",-68.83765,-32.87906,1,"Parque Central",1655358,0,"medio"
"22266",22266,26152,"Morera","10/11/2011 16:55","Medio (4 - 8 mts)",104,"Grande",-68.8312,-32.88768,3,"Parque O'Higgins",1531146,0,"medio"
"22267",22267,2981,"Paraiso","16/09/2011 12:54","Medio (4 - 8 mts)",65,"Grande",-68.82475,-32.87209,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"22268",22268,35622,"Paraiso","15/03/2011 13:29","Medio (4 - 8 mts)",140,"Grande",-68.85623,-32.87394,6,"Residencial Norte",2694682,0,"medio"
"22269",22269,48040,"Morera","02/09/2011 11:36","Muy bajo (1 - 2 mts)",8,"Chico",-68.82671,-32.86883,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"22270",22270,5833,"Paraiso","03/05/2011 11:16","Medio (4 - 8 mts)",80,"Grande",-68.84336,-32.87377,1,"Parque Central",1655358,0,"bajo"
"22271",22271,29285,"Pltano","22/02/2011 13:36","Alto (> 8 mts)",226,"Grande",-68.84292,-32.8878,3,"Parque O'Higgins",1531146,0,"alto"
"22272",22272,7287,"Acer","10/05/2011 13:04","Bajo (2 - 4 mts)",32,"Mediano",-68.85406,-32.90186,2,"Barrio Civico",2366816,0,"bajo"
"22273",22273,12465,"Acer","24/01/2011 13:58","Alto (> 8 mts)",180,"Grande",-68.849,-32.86652,6,"Residencial Norte",2694682,0,"medio"
"22274",22274,5272,"lamo criollo","02/05/2011 10:12","Alto (> 8 mts)",190,"Grande",-68.84313,-32.87578,1,"Parque Central",1655358,0,"medio"
"22275",22275,41823,"Morera","25/04/2011 12:33","Medio (4 - 8 mts)",160,"Grande",-68.84389,-32.87827,1,"Parque Central",1655358,0,"medio"
"22276",22276,13154,"Fresno europeo","18/02/2011 12:51","Alto (> 8 mts)",160,"Grande",-68.84663,-32.86481,4,"Cuarta Oeste",1173333,0,"medio"
"22277",22277,28061,"Fresno europeo","21/02/2011 17:51","Bajo (2 - 4 mts)",46,"Mediano",-68.85014,-32.89106,5,"Residencial Sur",2423809,0,"bajo"
"22278",22278,47691,"Paraiso","09/09/2011 14:28","Alto (> 8 mts)",195,"Grande",-68.82979,-32.87199,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22279",22279,9259,"Morera","21/02/2011 13:22","Bajo (2 - 4 mts)",40,"Mediano",-68.84754,-32.86498,6,"Residencial Norte",2694682,0,"bajo"
"22280",22280,39596,"Morera","25/10/2010 10:09","Medio (4 - 8 mts)",76,"Grande",-68.84755,-32.86876,6,"Residencial Norte",2694682,0,"bajo"
"22281",22281,29009,"Pltano","20/04/2011 11:43","Alto (> 8 mts)",210,"Grande",-68.84511,-32.88649,1,"Parque Central",1655358,0,"alto"
"22282",22282,29088,"Fresno americano","28/04/2011 09:05","Medio (4 - 8 mts)",138,"Grande",-68.84385,-32.88638,1,"Parque Central",1655358,0,"medio"
"22283",22283,27580,"Morera","28/10/2011 12:00","Medio (4 - 8 mts)",100,"Grande",-68.83873,-32.89198,3,"Parque O'Higgins",1531146,1,"bajo"
"22284",22284,36881,"Ailanthus","07/04/2011 17:01","Medio (4 - 8 mts)",34,"Mediano",-68.85843,-32.87933,7,"Residencial Parque",1786336,0,"bajo"
"22285",22285,22161,"Morera","18/05/2011 11:04","Alto (> 8 mts)",112,"Grande",-68.85401,-32.89869,5,"Residencial Sur",2423809,0,"medio"
"22286",22286,2515,"Pltano","21/10/2011 14:23","Alto (> 8 mts)",138,"Grande",-68.8355,-32.88847,3,"Parque O'Higgins",1531146,0,"medio"
"22287",22287,360,"Morera","06/03/2012 13:05","Medio (4 - 8 mts)",140,"Grande",-68.82045,-32.86718,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22288",22288,6908,"Palo borracho","27/05/2011 10:22","Medio (4 - 8 mts)",80,"Grande",-68.86188,-32.89536,5,"Residencial Sur",2423809,0,"bajo"
"22289",22289,26391,"Fresno americano","25/10/2011 10:20","Medio (4 - 8 mts)",120,"Grande",-68.83282,-32.88888,3,"Parque O'Higgins",1531146,0,"medio"
"22290",22290,36107,"Fresno europeo","05/04/2011 11:21","Medio (4 - 8 mts)",43,"Mediano",-68.85628,-32.8768,6,"Residencial Norte",2694682,0,"bajo"
"22291",22291,34425,"Fresno europeo","10/03/2011 09:01","Medio (4 - 8 mts)",96,"Grande",-68.85101,-32.87408,6,"Residencial Norte",2694682,0,"bajo"
"22292",22292,33524,"Pltano","16/06/2011 11:54","Alto (> 8 mts)",199,"Grande",-68.85502,-32.88897,5,"Residencial Sur",2423809,0,"medio"
"22293",22293,32855,"Fresno europeo","10/06/2011 12:03","Medio (4 - 8 mts)",130,"Grande",-68.84914,-32.88582,1,"Parque Central",1655358,0,"medio"
"22294",22294,30331,"Acacia SP","10/03/2011 12:25","Alto (> 8 mts)",115,"Grande",-68.84098,-32.89116,2,"Barrio Civico",2366816,0,"medio"
"22295",22295,23068,"Paraiso","15/06/2011 19:45","Medio (4 - 8 mts)",22,"Mediano",-68.86108,-32.90166,5,"Residencial Sur",2423809,0,"bajo"
"22296",22296,40585,"Morera","15/04/2011 11:54","Alto (> 8 mts)",125,"Grande",-68.846,-32.88381,1,"Parque Central",1655358,1,"medio"
"22297",22297,26644,"Fresno europeo","02/11/2011 09:50","Bajo (2 - 4 mts)",30,"Mediano",-68.83354,-32.89116,3,"Parque O'Higgins",1531146,0,"bajo"
"22298",22298,20597,"Acacia SP","30/05/2011 10:28","Alto (> 8 mts)",160,"Grande",-68.86211,-32.89699,5,"Residencial Sur",2423809,1,"medio"
"22299",22299,26168,"Morera","14/11/2011 17:08","Medio (4 - 8 mts)",50,"Mediano",-68.8299,-32.88729,3,"Parque O'Higgins",1531146,0,"bajo"
"22300",22300,43611,"Morera","13/10/2011 08:36","Alto (> 8 mts)",115,"Grande",-68.83384,-32.88272,3,"Parque O'Higgins",1531146,0,"medio"
"22301",22301,39616,"Fresno europeo","25/10/2010 11:32","Alto (> 8 mts)",110,"Grande",-68.84874,-32.86891,6,"Residencial Norte",2694682,0,"medio"
"22302",22302,29393,"Pltano","02/03/2011 13:25","Alto (> 8 mts)",180,"Grande",-68.846,-32.89163,2,"Barrio Civico",2366816,0,"medio"
"22303",22303,29506,"Morera","18/02/2011 11:26","Bajo (2 - 4 mts)",28,"Mediano",-68.84517,-32.89272,2,"Barrio Civico",2366816,0,"bajo"
"22304",22304,48066,"Morera","27/09/2011 11:04","Alto (> 8 mts)",162,"Grande",-68.82688,-32.86652,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22305",22305,5081,"Morera","10/08/2011 09:29","Alto (> 8 mts)",160,"Grande",-68.8384,-32.86312,4,"Cuarta Oeste",1173333,0,"medio"
"22306",22306,1714,"Paraiso","23/11/2011 08:06","Bajo (2 - 4 mts)",4,"Chico",-68.87233,-32.87909,7,"Residencial Parque",1786336,0,"bajo"
"22307",22307,26456,"Fresno europeo","09/11/2011 09:12","Medio (4 - 8 mts)",122,"Grande",-68.83395,-32.89265,3,"Parque O'Higgins",1531146,0,"medio"
"22308",22308,17602,"Fresno europeo","19/07/2011 10:36","Bajo (2 - 4 mts)",30,"Mediano",-68.84285,-32.86597,4,"Cuarta Oeste",1173333,0,"bajo"
"22309",22309,18472,"lamo blanco","07/07/2011 12:02","Alto (> 8 mts)",130,"Grande",-68.83898,-32.87419,1,"Parque Central",1655358,0,"medio"
"22310",22310,24929,"Fresno europeo","09/02/2011 11:08","Medio (4 - 8 mts)",91,"Grande",-68.83774,-32.89753,2,"Barrio Civico",2366816,0,"bajo"
"22311",22311,20091,"Paraiso","10/08/2011 11:20","Alto (> 8 mts)",113,"Grande",-68.83418,-32.86585,4,"Cuarta Oeste",1173333,1,"medio"
"22312",22312,41248,"Pltano","14/04/2011 13:50","Alto (> 8 mts)",210,"Grande",-68.83951,-32.88111,1,"Parque Central",1655358,0,"alto"
"22313",22313,35038,"Jacarand","22/03/2011 13:41","Medio (4 - 8 mts)",42,"Mediano",-68.85386,-32.88097,6,"Residencial Norte",2694682,0,"bajo"
"22314",22314,13045,"Morera","15/02/2011 13:01","Alto (> 8 mts)",200,"Grande",-68.84472,-32.8647,4,"Cuarta Oeste",1173333,1,"medio"
"22315",22315,36769,"Morera","28/03/2011 15:55","Alto (> 8 mts)",168,"Grande",-68.85736,-32.88158,7,"Residencial Parque",1786336,1,"medio"
"22316",22316,30506,"Pltano","04/04/2011 15:18","Alto (> 8 mts)",148,"Grande",-68.83992,-32.88772,3,"Parque O'Higgins",1531146,0,"medio"
"22317",22317,33775,"Fresno europeo","11/05/2011 13:04","Medio (4 - 8 mts)",140,"Grande",-68.85672,-32.88581,5,"Residencial Sur",2423809,0,"medio"
"22318",22318,43368,"Morera","25/10/2011 17:39","Muy bajo (1 - 2 mts)",8,"Chico",-68.83372,-32.88034,1,"Parque Central",1655358,0,"bajo"
"22319",22319,10128,"Morera","29/12/2010 10:35","Bajo (2 - 4 mts)",30,"Mediano",-68.85585,-32.8715,6,"Residencial Norte",2694682,0,"bajo"
"22320",22320,1077,"Prunas","14/12/2011 09:51","Muy bajo (1 - 2 mts)",8,"Chico",-68.88071,-32.86807,8,"Aeroparque",2203365,0,"bajo"
"22321",22321,34958,"Fresno europeo","04/04/2011 11:49","Alto (> 8 mts)",125,"Grande",-68.85749,-32.8802,7,"Residencial Parque",1786336,0,"medio"
"22322",22322,19464,"Fresno europeo","12/07/2011 11:31","Bajo (2 - 4 mts)",30,"Mediano",-68.83908,-32.87072,4,"Cuarta Oeste",1173333,0,"bajo"
"22323",22323,44730,"Fresno europeo","26/08/2011 07:32","Medio (4 - 8 mts)",120,"Grande",-68.82414,-32.86813,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22324",22324,22727,"Paraiso","10/05/2011 13:25","Alto (> 8 mts)",86,"Grande",-68.85325,-32.90114,2,"Barrio Civico",2366816,0,"bajo"
"22325",22325,31819,"Fresno europeo","03/01/2012 09:34","Bajo (2 - 4 mts)",45,"Mediano",-68.85904,-32.88937,5,"Residencial Sur",2423809,0,"bajo"
"22326",22326,6327,"Olmo comun","29/06/2011 12:03","Bajo (2 - 4 mts)",75,"Grande",-68.85624,-32.89066,5,"Residencial Sur",2423809,0,"bajo"
"22327",22327,16319,"Prunas","22/07/2011 10:35","Bajo (2 - 4 mts)",70,"Grande",-68.84234,-32.86252,4,"Cuarta Oeste",1173333,0,"bajo"
"22328",22328,34617,"Fresno europeo","17/01/2012 11:40","Medio (4 - 8 mts)",110,"Grande",-68.84716,-32.87458,6,"Residencial Norte",2694682,0,"medio"
"22329",22329,26315,"Pltano","21/10/2011 08:40","Alto (> 8 mts)",145,"Grande",-68.83156,-32.88966,3,"Parque O'Higgins",1531146,0,"medio"
"22330",22330,1447,"Aguaribay","25/11/2011 10:03","Medio (4 - 8 mts)",120,"Grande",-68.87117,-32.87562,7,"Residencial Parque",1786336,0,"medio"
"22331",22331,31969,"Fresno europeo","02/06/2011 13:03","Medio (4 - 8 mts)",130,"Grande",-68.85953,-32.88365,7,"Residencial Parque",1786336,0,"medio"
"22332",22332,32922,"Morera","19/05/2011 10:15","Medio (4 - 8 mts)",100,"Grande",-68.85092,-32.88678,5,"Residencial Sur",2423809,0,"bajo"
"22333",22333,4937,"Paraiso","19/07/2011 11:13","Alto (> 8 mts)",215,"Grande",-68.84283,-32.86677,4,"Cuarta Oeste",1173333,0,"alto"
"22334",22334,4780,"Fresno europeo","03/08/2011 10:18","Medio (4 - 8 mts)",80,"Grande",-68.83838,-32.86654,4,"Cuarta Oeste",1173333,0,"bajo"
"22335",22335,222,"Fresno europeo","06/03/2012 09:49","Alto (> 8 mts)",125,"Grande",-68.83845,-32.86996,4,"Cuarta Oeste",1173333,0,"medio"
"22336",22336,2745,"Pltano","13/10/2011 11:49","Alto (> 8 mts)",190,"Grande",-68.83512,-32.88368,3,"Parque O'Higgins",1531146,0,"medio"
"22337",22337,44765,"Morera","24/08/2011 09:34","Alto (> 8 mts)",105,"Grande",-68.82355,-32.86877,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22338",22338,826,"Aguaribay","15/12/2011 08:18","Medio (4 - 8 mts)",100,"Grande",-68.88212,-32.86709,8,"Aeroparque",2203365,0,"bajo"
"22339",22339,32683,"Morera","18/05/2011 12:06","Medio (4 - 8 mts)",62,"Grande",-68.85202,-32.8871,5,"Residencial Sur",2423809,1,"bajo"
"22340",22340,958,"Olmo comun","11/01/2012 08:51","Bajo (2 - 4 mts)",30,"Mediano",-68.83328,-32.89554,3,"Parque O'Higgins",1531146,0,"bajo"
"22341",22341,36779,"Morera","21/03/2011 17:13","Alto (> 8 mts)",58,"Mediano",-68.85794,-32.88123,7,"Residencial Parque",1786336,0,"bajo"
"22342",22342,8956,"Ligustro","20/01/2011 14:09","Bajo (2 - 4 mts)",30,"Mediano",-68.84785,-32.8675,6,"Residencial Norte",2694682,0,"bajo"
"22343",22343,14278,"Jacarand","07/12/2011 09:54","Medio (4 - 8 mts)",40,"Mediano",-68.87795,-32.86859,8,"Aeroparque",2203365,0,"bajo"
"22344",22344,12243,"Paraiso","14/01/2011 12:13","Alto (> 8 mts)",135,"Grande",-68.846,-32.86739,4,"Cuarta Oeste",1173333,0,"medio"
"22345",22345,35476,"Morera","08/04/2011 11:28","Alto (> 8 mts)",103,"Grande",-68.85568,-32.88182,7,"Residencial Parque",1786336,0,"medio"
"22346",22346,12131,"Paraiso","20/01/2011 12:54","Alto (> 8 mts)",160,"Grande",-68.84805,-32.8677,6,"Residencial Norte",2694682,0,"medio"
"22347",22347,24768,"Pltano","15/02/2011 12:19","Alto (> 8 mts)",270,"Grande",-68.84064,-32.89584,2,"Barrio Civico",2366816,0,"alto"
"22348",22348,32846,"Fresno europeo","10/06/2011 12:30","Medio (4 - 8 mts)",100,"Grande",-68.84949,-32.88646,5,"Residencial Sur",2423809,0,"bajo"
"22349",22349,27481,"Morera","28/10/2011 08:23","Alto (> 8 mts)",148,"Grande",-68.83814,-32.89281,3,"Parque O'Higgins",1531146,1,"medio"
"22350",22350,27689,"Morera","28/10/2011 10:52","Alto (> 8 mts)",115,"Grande",-68.83752,-32.89482,2,"Barrio Civico",2366816,1,"medio"
"22351",22351,25561,"Morera","08/02/2011 16:04","Medio (4 - 8 mts)",116,"Grande",-68.83913,-32.90113,2,"Barrio Civico",2366816,0,"medio"
"22352",22352,15054,"Paraiso","21/12/2011 12:56","Bajo (2 - 4 mts)",80,"Grande",-68.88083,-32.87123,8,"Aeroparque",2203365,0,"bajo"
"22353",22353,30395,"Morera","04/03/2011 09:52","Alto (> 8 mts)",160,"Grande",-68.84055,-32.89036,3,"Parque O'Higgins",1531146,0,"medio"
"22354",22354,40076,"Morera","20/04/2011 09:29","Alto (> 8 mts)",200,"Grande",-68.84504,-32.87819,1,"Parque Central",1655358,0,"medio"
"22355",22355,8965,"Morera","14/01/2011 10:27","Alto (> 8 mts)",195,"Grande",-68.84689,-32.86636,6,"Residencial Norte",2694682,0,"medio"
"22356",22356,14895,"Paraiso","16/12/2011 11:15","Bajo (2 - 4 mts)",30,"Mediano",-68.88137,-32.87426,8,"Aeroparque",2203365,0,"bajo"
"22357",22357,6343,"Pltano","30/06/2011 14:32","Alto (> 8 mts)",115,"Grande",-68.85441,-32.8902,5,"Residencial Sur",2423809,0,"medio"
"22358",22358,44492,"Pltano","17/10/2011 10:29","Alto (> 8 mts)",220,"Grande",-68.83543,-32.8843,3,"Parque O'Higgins",1531146,1,"alto"
"22359",22359,44774,"Fresno europeo","23/08/2011 13:53","Alto (> 8 mts)",152,"Grande",-68.82293,-32.86886,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22360",22360,47049,"Morera","09/09/2011 16:21","Alto (> 8 mts)",144,"Grande",-68.83157,-32.87191,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22361",22361,22846,"Morera","10/05/2011 11:13","Medio (4 - 8 mts)",82,"Grande",-68.85702,-32.90059,5,"Residencial Sur",2423809,0,"bajo"
"22362",22362,43767,"Morera","14/10/2011 19:09","Bajo (2 - 4 mts)",18,"Chico",-68.83375,-32.8824,3,"Parque O'Higgins",1531146,0,"bajo"
"22363",22363,11117,"Morera","17/01/2011 11:38","Bajo (2 - 4 mts)",48,"Mediano",-68.84305,-32.8997,2,"Barrio Civico",2366816,0,"bajo"
"22364",22364,45793,"Morera","01/09/2011 11:26","Medio (4 - 8 mts)",156,"Grande",-68.81957,-32.87117,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"22365",22365,32882,"Fresno europeo","10/06/2011 10:20","Medio (4 - 8 mts)",100,"Grande",-68.85105,-32.88552,5,"Residencial Sur",2423809,0,"bajo"
"22366",22366,19046,"Morera","26/07/2011 09:52","Bajo (2 - 4 mts)",38,"Mediano",-68.84148,-32.87248,4,"Cuarta Oeste",1173333,0,"bajo"
"22367",22367,11587,"Paraiso","10/05/2010 12:22","Medio (4 - 8 mts)",154,"Grande",-68.85228,-32.86658,6,"Residencial Norte",2694682,0,"medio"
"22368",22368,19258,"Ailanthus","03/08/2011 12:23","Medio (4 - 8 mts)",20,"Chico",-68.83775,-32.8705,4,"Cuarta Oeste",1173333,0,"bajo"
"22369",22369,42119,"Acer","04/05/2011 10:36","Medio (4 - 8 mts)",60,"Mediano",-68.84221,-32.87754,1,"Parque Central",1655358,0,"bajo"
"22370",22370,10764,"Paraiso","04/04/2011 11:55","Medio (4 - 8 mts)",140,"Grande",-68.85386,-32.87654,6,"Residencial Norte",2694682,0,"medio"
"22371",22371,15736,"Acer","23/11/2011 10:51","Bajo (2 - 4 mts)",25,"Mediano",-68.87105,-32.87968,7,"Residencial Parque",1786336,0,"bajo"
"22372",22372,47626,"Morera","08/09/2011 10:33","Alto (> 8 mts)",170,"Grande",-68.83043,-32.8711,4,"Cuarta Este <U+0041>rea Fundacional",1822016,1,"medio"
"22373",22373,21575,"Morera","07/06/2011 13:09","Alto (> 8 mts)",155,"Grande",-68.85528,-32.89593,5,"Residencial Sur",2423809,0,"medio"
"22374",22374,32865,"Morera","10/06/2011 11:04","Alto (> 8 mts)",180,"Grande",-68.8497,-32.88543,1,"Parque Central",1655358,0,"medio"
"22375",22375,41108,"Paraiso","27/04/2011 12:47","Medio (4 - 8 mts)",88,"Grande",-68.83959,-32.88208,1,"Parque Central",1655358,0,"bajo"
"22376",22376,12501,"Fresno europeo","26/01/2011 09:44","Bajo (2 - 4 mts)",35,"Mediano",-68.84837,-32.86777,6,"Residencial Norte",2694682,0,"bajo"
"22377",22377,44027,"Pltano","19/10/2011 09:30","Alto (> 8 mts)",170,"Grande",-68.83164,-32.88501,3,"Parque O'Higgins",1531146,0,"medio"
"22378",22378,18512,"Morera","06/07/2011 13:19","Alto (> 8 mts)",160,"Grande",-68.83791,-32.87458,1,"Parque Central",1655358,0,"medio"
"22379",22379,42975,"Morera","06/10/2011 18:16","Bajo (2 - 4 mts)",82,"Grande",-68.83375,-32.87852,1,"Parque Central",1655358,1,"bajo"
"22380",22380,25607,"Fresno europeo","16/02/2011 19:22","Bajo (2 - 4 mts)",32,"Mediano",-68.83721,-32.90167,2,"Barrio Civico",2366816,0,"bajo"
"22381",22381,32625,"Paraiso","21/06/2011 13:51","Alto (> 8 mts)",182,"Grande",-68.85287,-32.88967,5,"Residencial Sur",2423809,0,"medio"
"22382",22382,4505,"Morera","02/08/2011 07:44","Alto (> 8 mts)",94,"Grande",-68.83977,-32.86859,4,"Cuarta Oeste",1173333,1,"bajo"
"22383",22383,2851,"Morera","04/11/2011 09:51","Alto (> 8 mts)",140,"Grande",-68.83508,-32.89373,3,"Parque O'Higgins",1531146,1,"medio"
"22384",22384,25044,"Morera","15/02/2011 08:10","Alto (> 8 mts)",140,"Grande",-68.83663,-32.89644,2,"Barrio Civico",2366816,1,"medio"
"22385",22385,13807,"Morera","26/01/2011 13:24","Alto (> 8 mts)",140,"Grande",-68.84925,-32.86378,6,"Residencial Norte",2694682,0,"medio"
"22386",22386,23111,"Fresno europeo","17/01/2011 16:42","Alto (> 8 mts)",190,"Grande",-68.84776,-32.9022,2,"Barrio Civico",2366816,0,"medio"
"22387",22387,43410,"Fresno europeo","27/10/2011 13:00","Bajo (2 - 4 mts)",42,"Mediano",-68.83108,-32.88108,3,"Parque O'Higgins",1531146,0,"bajo"
"22388",22388,47820,"Morera","23/09/2011 14:22","Alto (> 8 mts)",125,"Grande",-68.82616,-32.87347,4,"Cuarta Este <U+0041>rea Fundacional",1822016,1,"medio"
"22389",22389,29662,"Acacia SP","04/03/2011 10:52","Alto (> 8 mts)",108,"Grande",-68.84168,-32.89447,2,"Barrio Civico",2366816,0,"medio"
"22390",22390,19874,"Morera","29/06/2011 10:55","Alto (> 8 mts)",90,"Grande",-68.8345,-32.86241,4,"Cuarta Oeste",1173333,1,"bajo"
"22391",22391,17971,"Morera","01/08/2011 09:31","Medio (4 - 8 mts)",160,"Grande",-68.83994,-32.86739,4,"Cuarta Oeste",1173333,0,"medio"
